,id,author,subject,content_url,dtype,date,content
86,87,,[jira] [Commented] (CAMEL-11006) Auto generate REST DSL for Camel from Swagger2.0/OAI specification,http://mail-archives.apache.org/mod_mbox/camel-issues/201704.mbox/ajax/%3CJIRA.13061463.1491321623000.234755.1491568302005%40Atlassian.JIRA%3E,issues,"Fri, 07 Apr 2017 12:31:42 GMT","&#010;    [ https://issues.apache.org/jira/browse/CAMEL-11107?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&amp;focusedCommentId=15960694#comment-15960694&#010;] &#010;&#010;ASF GitHub Bot commented on CAMEL-11107:&#010;----------------------------------------&#010;&#010;Github user dmvolod closed the pull request at:&#010;&#010;    https://github.com/apache/camel/pull/1596&#010;&#010;&#010;&gt; Create a new camel-grpc component &#010;&gt; ----------------------------------&#010;&gt;&#010;&gt;                 Key: CAMEL-11107&#010;&gt;                 URL: https://issues.apache.org/jira/browse/CAMEL-11107&#010;&gt;             Project: Camel&#010;&gt;          Issue Type: Sub-task&#010;&gt;    Affects Versions: 2.19.0&#010;&gt;            Reporter: Dmitry Volodin&#010;&gt;            Assignee: Andrea Cosentino&#010;&gt;              Labels: grpc, protobuf&#010;&gt;             Fix For: 2.19.0&#010;&gt;&#010;&gt;&#010;&gt; Create a new camel-grpc component which allows to do Remote Procedure Call (RPC) Protocol&#010;Buffers (protobuf)] format over HTTP/2 transport.&#010;&gt; Stage 1: Producer with basic parameters and calling sync and async methods&#010;&gt; Stage 2: Consumer and extended producer parameters (separate future PR)&#010;&#010;&#010;&#010;--&#010;This message was sent by Atlassian JIRA&#010;(v6.3.15#6346)&#010;&#010;"
87,88,Christian Posta (JIRA),  [jira] [Commented] (CAMEL-11006) Auto generate REST DSL for Camel from Swagger2.0/OAI specification,http://mail-archives.apache.org/mod_mbox/camel-issues/201704.mbox/ajax/%3CJIRA.13050594.1489418427000.202674.1491327461969%40Atlassian.JIRA%3E,issues,"Tue, 04 Apr 2017 17:37:41 GMT","&#010;    [ https://issues.apache.org/jira/browse/CAMEL-11006?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&amp;focusedCommentId=15955480#comment-15955480&#010;] &#010;&#010;Christian Posta commented on CAMEL-11006:&#010;-----------------------------------------&#010;&#010;So honestly, this looks great! So i do like the annotation-processor approach here as well.&#010;&#010;Are there plans to include this in the maven plugin? &#010;&#010;&gt; Auto generate REST DSL for Camel from Swagger2.0/OAI specification&#010;&gt; ------------------------------------------------------------------&#010;&gt;&#010;&gt;                 Key: CAMEL-11006&#010;&gt;                 URL: https://issues.apache.org/jira/browse/CAMEL-11006&#010;&gt;             Project: Camel&#010;&gt;          Issue Type: New Feature&#010;&gt;          Components: tooling&#010;&gt;            Reporter: Christian Posta&#010;&gt;            Assignee: Zoran Regvart&#010;&gt;             Fix For: Future&#010;&gt;&#010;&gt;&#010;&gt; Would be awesome if we can generate a stub server project that has all dependencies in&#010;the pom.xml and implement the OAI spec with Camel REST DSL + swagger documentation annotations.&#010;&#010;&#010;&#010;--&#010;This message was sent by Atlassian JIRA&#010;(v6.3.15#6346)&#010;&#010;"
88,89,Zoran Regvart (JIRA),  [jira] [Commented] (CAMEL-11006) Auto generate REST DSL for Camel from Swagger2.0/OAI specification,http://mail-archives.apache.org/mod_mbox/camel-issues/201704.mbox/ajax/%3CJIRA.13050594.1489418427000.202859.1491328361896%40Atlassian.JIRA%3E,issues,"Tue, 04 Apr 2017 17:52:41 GMT","&#010;    [ https://issues.apache.org/jira/browse/CAMEL-11006?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&amp;focusedCommentId=15955506#comment-15955506&#010;] &#010;&#010;Zoran Regvart commented on CAMEL-11006:&#010;---------------------------------------&#010;&#010;Yeah, I'm worming up to a maven plugin workflow, the annotation processor will take considerable&#010;effort (like lombok) to get it to work properly in IDEs, but I have it almost done (will create&#010;a PR soon).&#010;&#010;&gt; Auto generate REST DSL for Camel from Swagger2.0/OAI specification&#010;&gt; ------------------------------------------------------------------&#010;&gt;&#010;&gt;                 Key: CAMEL-11006&#010;&gt;                 URL: https://issues.apache.org/jira/browse/CAMEL-11006&#010;&gt;             Project: Camel&#010;&gt;          Issue Type: New Feature&#010;&gt;          Components: tooling&#010;&gt;            Reporter: Christian Posta&#010;&gt;            Assignee: Zoran Regvart&#010;&gt;             Fix For: Future&#010;&gt;&#010;&gt;&#010;&gt; Would be awesome if we can generate a stub server project that has all dependencies in&#010;the pom.xml and implement the OAI spec with Camel REST DSL + swagger documentation annotations.&#010;&#010;&#010;&#010;--&#010;This message was sent by Atlassian JIRA&#010;(v6.3.15#6346)&#010;&#010;"
89,90,Zoran Regvart (JIRA),  [jira] [Resolved] (CAMEL-11006) Auto generate REST DSL for Camel from Swagger2.0/OAI specification,http://mail-archives.apache.org/mod_mbox/camel-issues/201704.mbox/ajax/%3CJIRA.13050594.1489418427000.274753.1492081721624%40Atlassian.JIRA%3E,issues,"Thu, 13 Apr 2017 11:08:41 GMT",&#010;     [ https://issues.apache.org/jira/browse/CAMEL-11006?page=com.atlassian.jira.plugin.system.issuetabpanels:all-tabpanel&#010;]&#010;&#010;Zoran Regvart resolved CAMEL-11006.&#010;-----------------------------------&#010;       Resolution: Done&#010;    Fix Version/s:     (was: Future)&#010;                   2.19.0&#010;&#010;We now have a general code generation utility and a Maven plugin based on it&#010;&#010;&gt; Auto generate REST DSL for Camel from Swagger2.0/OAI specification&#010;&gt; ------------------------------------------------------------------&#010;&gt;&#010;&gt;                 Key: CAMEL-11006&#010;&gt;                 URL: https://issues.apache.org/jira/browse/CAMEL-11006&#010;&gt;             Project: Camel&#010;&gt;          Issue Type: New Feature&#010;&gt;          Components: tooling&#010;&gt;            Reporter: Christian Posta&#010;&gt;            Assignee: Zoran Regvart&#010;&gt;             Fix For: 2.19.0&#010;&gt;&#010;&gt;&#010;&gt; Would be awesome if we can generate a stub server project that has all dependencies in&#010;the pom.xml and implement the OAI spec with Camel REST DSL + swagger documentation annotations.&#010;&#010;&#010;&#010;--&#010;This message was sent by Atlassian JIRA&#010;(v6.3.15#6346)&#010;&#010;
90,91,,[jira] [Commented] (CAMEL-11087) Create a Annotation processor that creates REST DSL source code from Swagger specification,http://mail-archives.apache.org/mod_mbox/camel-issues/201704.mbox/ajax/%3CJIRA.13050594.1489418427000.274753.1492081721624%40Atlassian.JIRA%3E,issues,"Thu, 13 Apr 2017 11:08:41 GMT",&#010;     [ https://issues.apache.org/jira/browse/CAMEL-11006?page=com.atlassian.jira.plugin.system.issuetabpanels:all-tabpanel&#010;]&#010;&#010;Zoran Regvart resolved CAMEL-11006.&#010;-----------------------------------&#010;       Resolution: Done&#010;    Fix Version/s:     (was: Future)&#010;                   2.19.0&#010;&#010;We now have a general code generation utility and a Maven plugin based on it&#010;&#010;&gt; Auto generate REST DSL for Camel from Swagger2.0/OAI specification&#010;&gt; ------------------------------------------------------------------&#010;&gt;&#010;&gt;                 Key: CAMEL-11006&#010;&gt;                 URL: https://issues.apache.org/jira/browse/CAMEL-11006&#010;&gt;             Project: Camel&#010;&gt;          Issue Type: New Feature&#010;&gt;          Components: tooling&#010;&gt;            Reporter: Christian Posta&#010;&gt;            Assignee: Zoran Regvart&#010;&gt;             Fix For: 2.19.0&#010;&gt;&#010;&gt;&#010;&gt; Would be awesome if we can generate a stub server project that has all dependencies in&#010;the pom.xml and implement the OAI spec with Camel REST DSL + swagger documentation annotations.&#010;&#010;&#010;&#010;--&#010;This message was sent by Atlassian JIRA&#010;(v6.3.15#6346)&#010;&#010;
91,92,Christian Posta (JIRA),  [jira] [Commented] (CAMEL-11087) Create a Annotation processor that creates REST DSL source code from Swagger specification,http://mail-archives.apache.org/mod_mbox/camel-issues/201704.mbox/ajax/%3CJIRA.13059843.1490734376000.202699.1491327521817%40Atlassian.JIRA%3E,issues,"Tue, 04 Apr 2017 17:38:41 GMT","&#010;    [ https://issues.apache.org/jira/browse/CAMEL-11087?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&amp;focusedCommentId=15955482#comment-15955482&#010;] &#010;&#010;Christian Posta commented on CAMEL-11087:&#010;-----------------------------------------&#010;&#010;This sounds great. So is the plan to annotate the Java classes that specify the CamelContext&#010;configuration? i.e., like in a spring config file or in custom bootstrapping camel class?&#010;&#010;&gt; Create a Annotation processor that creates REST DSL source code from Swagger specification&#010;&gt; ------------------------------------------------------------------------------------------&#010;&gt;&#010;&gt;                 Key: CAMEL-11087&#010;&gt;                 URL: https://issues.apache.org/jira/browse/CAMEL-11087&#010;&gt;             Project: Camel&#010;&gt;          Issue Type: Sub-task&#010;&gt;            Reporter: Zoran Regvart&#010;&gt;            Assignee: Zoran Regvart&#010;&gt;            Priority: Minor&#010;&gt;&#010;&gt; With the generator implemented in CAMEL-11006 an annotation processor can be built that&#010;takes the Swagger specification and generates the REST DSL source code.&#010;&gt; I'm thinking of one annotation, something like:&#010;&gt; {code:java}&#010;&gt; @RestDsl(specification=""petstore.json"", package=""com.example"", name=""MyPetstore"")&#010;&gt; {code}&#010;&#010;&#010;&#010;--&#010;This message was sent by Atlassian JIRA&#010;(v6.3.15#6346)&#010;&#010;"
92,93,Zoran Regvart (JIRA),  [jira] [Commented] (CAMEL-11087) Create a Annotation processor that creates REST DSL source code from Swagger specification,http://mail-archives.apache.org/mod_mbox/camel-issues/201704.mbox/ajax/%3CJIRA.13059843.1490734376000.202855.1491328301696%40Atlassian.JIRA%3E,issues,"Tue, 04 Apr 2017 17:51:41 GMT","&#010;    [ https://issues.apache.org/jira/browse/CAMEL-11087?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&amp;focusedCommentId=15955504#comment-15955504&#010;] &#010;&#010;Zoran Regvart commented on CAMEL-11087:&#010;---------------------------------------&#010;&#010;Mind you, you could place this annotation on any type, but yes, a class that contributes to&#010;CamelContext configuration would be the best place, for instance a RouteBuilder that defines&#010;all the direct routes. I don't think that field or method would make sense.&#010;I'm just about to create a PR with annotation processor, there are a few dark corners in it,&#010;and it's sprinkled with black magic, so I would appreciate anyone joining in the review.&#010;&#010;&gt; Create a Annotation processor that creates REST DSL source code from Swagger specification&#010;&gt; ------------------------------------------------------------------------------------------&#010;&gt;&#010;&gt;                 Key: CAMEL-11087&#010;&gt;                 URL: https://issues.apache.org/jira/browse/CAMEL-11087&#010;&gt;             Project: Camel&#010;&gt;          Issue Type: Sub-task&#010;&gt;            Reporter: Zoran Regvart&#010;&gt;            Assignee: Zoran Regvart&#010;&gt;            Priority: Minor&#010;&gt;&#010;&gt; With the generator implemented in CAMEL-11006 an annotation processor can be built that&#010;takes the Swagger specification and generates the REST DSL source code.&#010;&gt; I'm thinking of one annotation, something like:&#010;&gt; {code:java}&#010;&gt; @RestDsl(specification=""petstore.json"", package=""com.example"", name=""MyPetstore"")&#010;&gt; {code}&#010;&#010;&#010;&#010;--&#010;This message was sent by Atlassian JIRA&#010;(v6.3.15#6346)&#010;&#010;"
93,94,Christian Posta (JIRA),  [jira] [Updated] (CAMEL-11087) Create a Annotation processor that creates REST DSL source code from Swagger specification,http://mail-archives.apache.org/mod_mbox/camel-issues/201704.mbox/ajax/%3CJIRA.13059843.1490734376000.202898.1491328541765%40Atlassian.JIRA%3E,issues,"Tue, 04 Apr 2017 17:55:41 GMT","&#010;     [ https://issues.apache.org/jira/browse/CAMEL-11087?page=com.atlassian.jira.plugin.system.issuetabpanels:all-tabpanel&#010;]&#010;&#010;Christian Posta updated CAMEL-11087:&#010;------------------------------------&#010;&#010;Cool. I'll take a look when you send the PR.&#010;&#010;On Tue, Apr 4, 2017 at 10:51 AM, Zoran Regvart (JIRA) &lt;jira@apache.org&gt;&#010;&#010;&#010;&#010;&#010;-- &#010;*Christian Posta*&#010;twitter: @christianposta&#010;http://www.christianposta.com/blog&#010;http://fabric8.io&#010;&#010;&#010;&gt; Create a Annotation processor that creates REST DSL source code from Swagger specification&#010;&gt; ------------------------------------------------------------------------------------------&#010;&gt;&#010;&gt;                 Key: CAMEL-11087&#010;&gt;                 URL: https://issues.apache.org/jira/browse/CAMEL-11087&#010;&gt;             Project: Camel&#010;&gt;          Issue Type: Sub-task&#010;&gt;            Reporter: Zoran Regvart&#010;&gt;            Assignee: Zoran Regvart&#010;&gt;            Priority: Minor&#010;&gt;&#010;&gt; With the generator implemented in CAMEL-11006 an annotation processor can be built that&#010;takes the Swagger specification and generates the REST DSL source code.&#010;&gt; I'm thinking of one annotation, something like:&#010;&gt; {code:java}&#010;&gt; @RestDsl(specification=""petstore.json"", package=""com.example"", name=""MyPetstore"")&#010;&gt; {code}&#010;&#010;&#010;&#010;--&#010;This message was sent by Atlassian JIRA&#010;(v6.3.15#6346)&#010;&#010;"
94,95,ASF GitHub Bot (JIRA),  [jira] [Commented] (CAMEL-11087) Create a Annotation processor that creates REST DSL source code from Swagger specification,http://mail-archives.apache.org/mod_mbox/camel-issues/201704.mbox/ajax/%3CJIRA.13059843.1490734376000.204823.1491340601611%40Atlassian.JIRA%3E,issues,"Tue, 04 Apr 2017 21:16:41 GMT","&#010;    [ https://issues.apache.org/jira/browse/CAMEL-11087?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&amp;focusedCommentId=15955826#comment-15955826&#010;] &#010;&#010;ASF GitHub Bot commented on CAMEL-11087:&#010;----------------------------------------&#010;&#010;GitHub user zregvart opened a pull request:&#010;&#010;    https://github.com/apache/camel/pull/1594&#010;&#010;    CAMEL-11087 Create a Annotation processor that creates REST DSL source code from Swagger&#010;specification&#010;&#010;    **This crazy implementation submitted for review, thanks for looking at it ðŸ¥‡** &#010;    &#010;    I would specifically like to know:&#010;     - is there a need for this (I have a Maven plugin in mind also)?&#010;     - is this too convoluted and too hacky?&#010;     - as usual any other suggestions on code style/implementation choices&#010;    &#010;    This is an implementation of the Annotation processor to generate REST&#010;    DSL RouteBuilder source code from Swagger specification. The processor&#010;    is triggered by the presence of @SwaggerRestDsl annotation:&#010;    &#010;        @SwaggerRestDsl(className = ""MyRestRoute"",&#010;            packageName = ""com.example"",&#010;            specificationUri = ""specification.json""&#010;            destinationGenerator = CustomDestinationGenerator.class)&#010;    &#010;    This would generate source code for `com.example.MyRestRoute` from&#010;    `specification.json` using `CustomDestinationGenerator` to generate `to`&#010;    route endpoint.&#010;    &#010;    `@SwaggerRestDsl` annotation can be placed on a Java type&#010;    (`ElementType.TYPE`), and it is not present in the compiled class&#010;    (`RetentionPolicy.SOURCE`).&#010;    &#010;    Annotation processors do not _in general_ access resources outside Java&#010;    type system, this can be done but not with 100% reliability, most&#010;    notably when used in IDEs accessing resources can fail. This is mostly&#010;    due to a fact that `Filer::getResource`[1] does not mandate the support&#010;    for `StandardLocation.SOURCE_PATH`[2] location. So this implementation&#010;    tries to search for the specified `specificationUri`.&#010;    &#010;    There is no support for remote (i.e. http) `specificationUri`s.&#010;    &#010;    The use of `destinationGenerator` is also very contrary to annotation&#010;    processor architecture. Accessing `Class` objects that are being&#010;    compiled is not possible as one has access to a partial AST (with&#010;    com.sun.* full AST) through `javax.lang.model.element`&#010;    and `javax.lang.model.type` packages. So if the `destinationGenerator`&#010;    is not present on the output (usually target/classes with Maven), the&#010;    implementation locates the source code for the DestinationGenerator and&#010;    spawns another compiler to output the compiled class into a temp&#010;    directory. The classpath needed for this step is computed by enumerating&#010;    all elements within `StandardLocation.CLASS_PATH` and computing paths to&#010;    either JAR files or directories (`bin`, and directories containing the&#010;    word `classes` are picked). If the class is found compiled within output&#010;    directory (incremental compile) or class has been compiled into the temp&#010;    directory (clean compile) it  can be loaded and instantiated and used in&#010;    REST DSL generation.&#010;    &#010;    [1] https://docs.oracle.com/javase/8/docs/api/javax/annotation/processing/Filer.html#getResource-javax.tools.JavaFileManager.Location-java.lang.CharSequence-java.lang.CharSequence-&#010;    [2] https://docs.oracle.com/javase/8/docs/api/javax/tools/StandardLocation.html#SOURCE_PATH&#010;&#010;You can merge this pull request into a Git repository by running:&#010;&#010;    $ git pull https://github.com/zregvart/camel CAMEL-11087&#010;&#010;Alternatively you can review and apply these changes as the patch at:&#010;&#010;    https://github.com/apache/camel/pull/1594.patch&#010;&#010;To close this pull request, make a commit to your master/trunk branch&#010;with (at least) the following in the commit message:&#010;&#010;    This closes #1594&#010;    &#010;----&#010;commit 58b77c2ffbf9a36f3d43ccdde2e13ae79eafde90&#010;Author: Zoran Regvart &lt;zregvart@apache.org&gt;&#010;Date:   2017-04-03T19:47:45Z&#010;&#010;    CAMEL-11087 Create a Annotation processor that ...&#010;    &#010;    ...creates REST DSL source code from Swagger specification&#010;    &#010;    This is an implementation of the Annotation processor to generate REST&#010;    DSL RouteBuilder source code from Swagger specification. The processor&#010;    is triggered by the presence of @SwaggerRestDsl annotation:&#010;    &#010;        @SwaggerRestDsl(className = ""MyRestRoute"",&#010;            packageName = ""com.example"",&#010;            specificationUri = ""specification.json""&#010;            destinationGenerator = CustomDestinationGenerator.class)&#010;    &#010;    This would generate source code for `com.example.MyRestRoute` from&#010;    `specification.json` using `CustomDestinationGenerator` to generate `to`&#010;    route endpoint.&#010;    &#010;    `@SwaggerRestDsl` annotation can be placed on a Java type&#010;    (`ElementType.TYPE`), and it is not present in the compiled class&#010;    (`RetentionPolicy.SOURCE`).&#010;    &#010;    Annotation processors do not _in general_ access resources outside Java&#010;    type system, this can be done but not with 100% reliability, most&#010;    notably when used in IDEs accessing resources can fail. This is mostly&#010;    due to a fact that `Filer::getResource`[1] does not mandate the support&#010;    for `StandardLocation.SOURCE_PATH`[2] location. So this implementation&#010;    tries to search for the specified `specificationUri`.&#010;    &#010;    There is no support for remote (i.e. http) `specificationUri`s.&#010;    &#010;    The use of `destinationGenerator` is also very contrary to annotation&#010;    processor architecture. Accessing `Class` objects that are being&#010;    compiled is not possible as one has access to a partial AST (with&#010;    com.sun.* full AST) through `javax.lang.model.element`&#010;    and `javax.lang.model.type` packages. So if the `destinationGenerator`&#010;    is not present on the output (usually target/classes with Maven), the&#010;    implementation locates the source code for the DestinationGenerator and&#010;    spawns another compiler to output the compiled class into a temp&#010;    directory. The classpath needed for this step is computed by enumerating&#010;    all elements within `StandardLocation.CLASS_PATH` and computing paths to&#010;    either JAR files or directories (`bin`, and directories containing the&#010;    word `classes` are picked). If the class is found compiled within output&#010;    directory (incremental compile) or class has been compiled into the temp&#010;    directory (clean compile) it  can be loaded and instantiated and used in&#010;    REST DSL generation.&#010;    &#010;    [1] https://docs.oracle.com/javase/8/docs/api/javax/annotation/processing/Filer.html#getResource-javax.tools.JavaFileManager.Location-java.lang.CharSequence-java.lang.CharSequence-&#010;    [2] https://docs.oracle.com/javase/8/docs/api/javax/tools/StandardLocation.html#SOURCE_PATH&#010;&#010;----&#010;&#010;&#010;&gt; Create a Annotation processor that creates REST DSL source code from Swagger specification&#010;&gt; ------------------------------------------------------------------------------------------&#010;&gt;&#010;&gt;                 Key: CAMEL-11087&#010;&gt;                 URL: https://issues.apache.org/jira/browse/CAMEL-11087&#010;&gt;             Project: Camel&#010;&gt;          Issue Type: Sub-task&#010;&gt;            Reporter: Zoran Regvart&#010;&gt;            Assignee: Zoran Regvart&#010;&gt;            Priority: Minor&#010;&gt;&#010;&gt; With the generator implemented in CAMEL-11006 an annotation processor can be built that&#010;takes the Swagger specification and generates the REST DSL source code.&#010;&gt; I'm thinking of one annotation, something like:&#010;&gt; {code:java}&#010;&gt; @RestDsl(specification=""petstore.json"", package=""com.example"", name=""MyPetstore"")&#010;&gt; {code}&#010;&#010;&#010;&#010;--&#010;This message was sent by Atlassian JIRA&#010;(v6.3.15#6346)&#010;&#010;"
95,96,Zoran Regvart (JIRA),  [jira] [Resolved] (CAMEL-11087) Create a Annotation processor that creates REST DSL source code from Swagger specification,http://mail-archives.apache.org/mod_mbox/camel-issues/201704.mbox/ajax/%3CJIRA.13059843.1490734376000.273792.1492070321673%40Atlassian.JIRA%3E,issues,"Thu, 13 Apr 2017 07:58:41 GMT","&#010;     [ https://issues.apache.org/jira/browse/CAMEL-11087?page=com.atlassian.jira.plugin.system.issuetabpanels:all-tabpanel&#010;]&#010;&#010;Zoran Regvart resolved CAMEL-11087.&#010;-----------------------------------&#010;    Resolution: Won't Fix&#010;&#010;This is not getting much traction, better to close it than to have it just for the sake of&#010;having it :)&#010;&#010;&gt; Create a Annotation processor that creates REST DSL source code from Swagger specification&#010;&gt; ------------------------------------------------------------------------------------------&#010;&gt;&#010;&gt;                 Key: CAMEL-11087&#010;&gt;                 URL: https://issues.apache.org/jira/browse/CAMEL-11087&#010;&gt;             Project: Camel&#010;&gt;          Issue Type: Sub-task&#010;&gt;            Reporter: Zoran Regvart&#010;&gt;            Assignee: Zoran Regvart&#010;&gt;            Priority: Minor&#010;&gt;&#010;&gt; With the generator implemented in CAMEL-11006 an annotation processor can be built that&#010;takes the Swagger specification and generates the REST DSL source code.&#010;&gt; I'm thinking of one annotation, something like:&#010;&gt; {code:java}&#010;&gt; @RestDsl(specification=""petstore.json"", package=""com.example"", name=""MyPetstore"")&#010;&gt; {code}&#010;&#010;&#010;&#010;--&#010;This message was sent by Atlassian JIRA&#010;(v6.3.15#6346)&#010;&#010;"
96,97,ASF GitHub Bot (JIRA),  [jira] [Commented] (CAMEL-11087) Create a Annotation processor that creates REST DSL source code from Swagger specification,http://mail-archives.apache.org/mod_mbox/camel-issues/201704.mbox/ajax/%3CJIRA.13059843.1490734376000.273797.1492070321756%40Atlassian.JIRA%3E,issues,"Thu, 13 Apr 2017 07:58:41 GMT","&#010;    [ https://issues.apache.org/jira/browse/CAMEL-11087?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&amp;focusedCommentId=15967262#comment-15967262&#010;] &#010;&#010;ASF GitHub Bot commented on CAMEL-11087:&#010;----------------------------------------&#010;&#010;Github user zregvart closed the pull request at:&#010;&#010;    https://github.com/apache/camel/pull/1594&#010;&#010;&#010;&gt; Create a Annotation processor that creates REST DSL source code from Swagger specification&#010;&gt; ------------------------------------------------------------------------------------------&#010;&gt;&#010;&gt;                 Key: CAMEL-11087&#010;&gt;                 URL: https://issues.apache.org/jira/browse/CAMEL-11087&#010;&gt;             Project: Camel&#010;&gt;          Issue Type: Sub-task&#010;&gt;            Reporter: Zoran Regvart&#010;&gt;            Assignee: Zoran Regvart&#010;&gt;            Priority: Minor&#010;&gt;&#010;&gt; With the generator implemented in CAMEL-11006 an annotation processor can be built that&#010;takes the Swagger specification and generates the REST DSL source code.&#010;&gt; I'm thinking of one annotation, something like:&#010;&gt; {code:java}&#010;&gt; @RestDsl(specification=""petstore.json"", package=""com.example"", name=""MyPetstore"")&#010;&gt; {code}&#010;&#010;&#010;&#010;--&#010;This message was sent by Atlassian JIRA&#010;(v6.3.15#6346)&#010;&#010;"
97,98,,[jira] [Created] (CAMEL-11108) camel-infinispan : change the uri syntax from infinispan:hostName to infinispan:cacheName,http://mail-archives.apache.org/mod_mbox/camel-issues/201704.mbox/ajax/%3CJIRA.13059843.1490734376000.273797.1492070321756%40Atlassian.JIRA%3E,issues,"Thu, 13 Apr 2017 07:58:41 GMT","&#010;    [ https://issues.apache.org/jira/browse/CAMEL-11087?page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel&amp;focusedCommentId=15967262#comment-15967262&#010;] &#010;&#010;ASF GitHub Bot commented on CAMEL-11087:&#010;----------------------------------------&#010;&#010;Github user zregvart closed the pull request at:&#010;&#010;    https://github.com/apache/camel/pull/1594&#010;&#010;&#010;&gt; Create a Annotation processor that creates REST DSL source code from Swagger specification&#010;&gt; ------------------------------------------------------------------------------------------&#010;&gt;&#010;&gt;                 Key: CAMEL-11087&#010;&gt;                 URL: https://issues.apache.org/jira/browse/CAMEL-11087&#010;&gt;             Project: Camel&#010;&gt;          Issue Type: Sub-task&#010;&gt;            Reporter: Zoran Regvart&#010;&gt;            Assignee: Zoran Regvart&#010;&gt;            Priority: Minor&#010;&gt;&#010;&gt; With the generator implemented in CAMEL-11006 an annotation processor can be built that&#010;takes the Swagger specification and generates the REST DSL source code.&#010;&gt; I'm thinking of one annotation, something like:&#010;&gt; {code:java}&#010;&gt; @RestDsl(specification=""petstore.json"", package=""com.example"", name=""MyPetstore"")&#010;&gt; {code}&#010;&#010;&#010;&#010;--&#010;This message was sent by Atlassian JIRA&#010;(v6.3.15#6346)&#010;&#010;"
98,99,Luca Burgazzoli (JIRA),  [jira] [Created] (CAMEL-11108) camel-infinispan : change the uri syntax from infinispan:hostName to infinispan:cacheName,http://mail-archives.apache.org/mod_mbox/camel-issues/201704.mbox/ajax/%3CJIRA.13061654.1491378117000.208265.1491378161718%40Atlassian.JIRA%3E,issues,"Wed, 05 Apr 2017 07:42:41 GMT","Luca Burgazzoli created CAMEL-11108:&#010;---------------------------------------&#010;&#010;             Summary: camel-infinispan : change the uri syntax from infinispan:hostName to&#010;infinispan:cacheName&#010;                 Key: CAMEL-11108&#010;                 URL: https://issues.apache.org/jira/browse/CAMEL-11108&#010;             Project: Camel&#010;          Issue Type: Improvement&#010;          Components: camel-infinispan&#010;         Environment: &#010;&#010;&#010;&#010;            Reporter: Luca Burgazzoli&#010;            Priority: Minor&#010;             Fix For: 2.19.0&#010;&#010;&#010;As today camel-infinispan uri is supposed to configure the infinispan client used by the component&#010;to connect to a remote infinispan cluster but that's not always the case as you can also use&#010;an embedded standalone cache which may be not very intuitive to setup as the uri requires&#010;an host to be set.&#010;&#010;Because of that it would be nice to make camel-infinispan uri looks similar to other cache&#010;implementation which are in the form scheme:cacheName and have an option to specify a list&#010;of hosts in case you want to join an infinispan-cluster (btw, there are also other way to&#010;configure a remote cache).&#010;&#010;This change would make it easy also to use https://github.com/infinispan/infinispan-spring-boot&#010;to automatically configure the client in spring-boot.&#010;&#010;&#010;&#010;&#010;--&#010;This message was sent by Atlassian JIRA&#010;(v6.3.15#6346)&#010;&#010;"
99,100,Luca Burgazzoli (JIRA),  [jira] [Assigned] (CAMEL-11108) camel-infinispan : change the uri syntax from infinispan:hostName to infinispan:cacheName,http://mail-archives.apache.org/mod_mbox/camel-issues/201704.mbox/ajax/%3CJIRA.13061654.1491378117000.223017.1491477041549%40Atlassian.JIRA%3E,issues,"Thu, 06 Apr 2017 11:10:41 GMT","&#010;     [ https://issues.apache.org/jira/browse/CAMEL-11108?page=com.atlassian.jira.plugin.system.issuetabpanels:all-tabpanel&#010;]&#010;&#010;Luca Burgazzoli reassigned CAMEL-11108:&#010;---------------------------------------&#010;&#010;    Assignee: Luca Burgazzoli&#010;&#010;&gt; camel-infinispan : change the uri syntax from infinispan:hostName to infinispan:cacheName&#010;&gt; -----------------------------------------------------------------------------------------&#010;&gt;&#010;&gt;                 Key: CAMEL-11108&#010;&gt;                 URL: https://issues.apache.org/jira/browse/CAMEL-11108&#010;&gt;             Project: Camel&#010;&gt;          Issue Type: Improvement&#010;&gt;          Components: camel-infinispan&#010;&gt;         Environment: &#010;&gt;            Reporter: Luca Burgazzoli&#010;&gt;            Assignee: Luca Burgazzoli&#010;&gt;            Priority: Minor&#010;&gt;             Fix For: 2.19.0&#010;&gt;&#010;&gt;&#010;&gt; As today camel-infinispan uri is supposed to configure the infinispan client used by&#010;the component to connect to a remote infinispan cluster but that's not always the case as&#010;you can also use an embedded standalone cache which may be not very intuitive to setup as&#010;the uri requires an host to be set.&#010;&gt; Because of that it would be nice to make camel-infinispan uri looks similar to other&#010;cache implementation which are in the form scheme:cacheName and have an option to specify&#010;a list of hosts in case you want to join an infinispan-cluster (btw, there are also other&#010;way to configure a remote cache).&#010;&gt; This change would make it easy also to use https://github.com/infinispan/infinispan-spring-boot&#010;to automatically configure the client in spring-boot.&#010;&#010;&#010;&#010;--&#010;This message was sent by Atlassian JIRA&#010;(v6.3.15#6346)&#010;&#010;"
